# subject, trial_id, rt, incorrect
5,173,508.58,0
5,39,843.84,0
5,90,2000.00,1
5,89,661.15,0
5,160,1303.64,0
5,140,846.35,0
5,77,672.82,0
5,4,761.51,0
5,117,867.81,0
5,60,607.19,0
5,40,787.85,0
5,190,552.68,0
5,125,616.90,0
5,136,623.40,0
5,127,847.12,0
5,108,996.47,0
5,41,614.53,0
5,12,629.83,0
5,119,624.58,0
5,146,837.54,0
5,57,678.68,0
5,102,776.17,0
5,138,698.53,0
5,170,717.74,0
5,120,539.32,0
5,74,733.67,0
5,123,565.03,0
5,181,898.33,0
5,137,755.13,0
5,87,889.80,0
5,49,528.40,0
5,156,722.76,0
5,193,534.55,0
5,115,499.95,0
5,55,463.40,0
5,161,545.24,0
5,46,557.60,0
5,111,517.14,0
5,86,425.79,0
5,189,646.57,0
5,56,748.96,0
5,32,1154.67,0
5,164,647.47,0
5,47,659.84,0
5,52,516.63,0
5,38,657.18,0
5,101,795.77,0
5,93,976.44,0
5,96,855.73,0
5,83,728.18,0
5,50,552.69,0
5,48,512.22,0
5,22,579.38,0
5,667,1012.96,0
5,646,789.53,0
5,644,393.88,0
5,685,394.51,0
5,761,904.91,0
5,639,609.07,0
5,697,496.20,0
5,726,715.37,0
5,785,701.32,0
5,658,524.85,0
5,683,713.34,0
5,711,526.10,0
5,774,708.72,0
5,756,593.89,0
5,623,576.91,0
5,729,882.82,0
5,731,572.29,0
5,752,604.23,0
5,652,535.39,0
5,612,401.00,0
5,617,426.08,0
5,741,527.49,0
5,796,693.47,0
5,798,770.42,0
5,654,825.84,0
5,659,646.43,0
5,611,493.44,0
5,607,611.49,0
5,618,444.80,0
5,743,422.92,0
5,749,458.78,0
5,704,574.86,0
5,678,708.56,0
5,736,498.82,0
5,700,962.25,0
5,723,532.36,0
5,665,685.63,0
5,763,772.35,0
5,733,891.38,0
5,781,895.92,0
5,720,623.56,0
5,641,885.43,0
5,670,606.22,0
5,762,631.31,0
5,698,973.42,0
5,682,685.41,0
5,740,1218.31,0
5,676,1021.29,0
5,773,2000.00,1
5,647,573.44,0
5,718,1087.75,0
5,662,817.35,0
5,717,660.45,0
5,722,721.74,0
5,615,1047.22,0
5,703,536.11,0
5,628,606.21,0
5,790,578.46,0
5,744,662.26,0
5,747,1439.77,0
5,640,672.32,0
5,636,630.87,0
5,681,1294.89,0
5,702,499.05,0
5,714,666.02,0
5,727,562.93,0
5,690,365.91,0
5,693,750.09,0
5,625,497.30,0
5,627,575.23,0
5,769,578.79,0
5,757,508.97,0
5,642,657.34,0
5,739,442.71,0
5,737,540.20,0
5,679,444.94,0
5,751,588.43,0
5,753,650.69,0
5,613,464.43,0
5,732,512.03,0
5,619,451.01,0
5,653,903.68,0
5,746,555.00,0
5,707,772.84,0
5,680,394.81,0
5,784,658.65,0
5,688,741.46,0
5,633,809.60,0
5,759,494.19,0
5,710,821.62,0
5,672,609.93,0
5,776,814.07,0
5,786,778.50,0
5,771,1273.25,0
5,780,1095.80,0
5,638,962.38,0
5,603,904.30,1
5,649,771.86,0
5,660,529.83,0
5,750,451.20,0
5,719,410.73,0
5,791,618.79,0
5,632,458.96,0
5,608,502.63,0
5,772,377.04,0
5,712,564.55,0
5,610,499.62,0
5,657,541.35,0
5,601,484.25,0
5,655,724.59,0
5,620,662.60,0
5,754,609.41,0
5,799,594.39,0
5,735,1708.49,0
5,637,488.99,0
5,609,491.57,0
5,695,453.07,0
5,668,448.81,0
5,635,545.32,0
5,677,469.63,0
5,797,428.19,0
5,715,359.34,0
5,631,461.73,0
5,671,580.75,0
5,779,396.45,0
5,760,484.17,0
5,694,594.38,0
5,768,434.54,0
5,669,825.57,0
5,656,415.26,0
5,728,473.61,0
5,770,719.83,0
5,795,618.70,0
5,765,498.00,0
5,674,576.91,1
5,738,429.79,0
5,742,386.39,0
5,787,589.56,0
5,793,504.08,0
5,755,446.98,0
5,734,508.27,0
5,766,726.12,0
5,777,929.29,0
5,629,942.64,0
5,758,1315.07,0
5,687,501.63,0
5,626,648.05,0
5,775,961.78,1
5,708,787.27,0
5,673,533.50,0
5,699,989.11,0
5,701,635.54,0
5,661,933.62,0
5,605,957.73,0
5,748,879.10,0
5,643,814.18,0
5,782,876.45,0
5,606,971.99,0
5,783,737.79,0
5,691,840.18,0
5,614,692.08,0
5,706,609.54,0
5,800,566.14,0
5,778,549.16,0
5,792,1080.11,0
5,624,465.29,0
5,745,580.41,0
5,689,1175.93,0
5,684,431.96,0
5,716,556.85,0
5,675,598.57,0
5,724,448.53,0
5,650,556.78,0
5,767,424.34,0
5,764,631.42,0
5,725,524.42,0
5,622,767.70,0
5,788,660.70,0
5,645,482.27,0
5,696,520.08,0
5,705,548.10,0
5,604,883.36,0
5,651,790.06,0
5,721,447.25,0
5,663,646.51,0
5,648,1367.27,0
5,709,585.14,0
5,630,946.82,0
5,666,527.69,0
5,602,516.58,0
5,692,483.94,0
5,730,433.69,0
5,664,445.08,0
5,634,446.69,0
5,713,488.41,0
5,794,705.28,0
5,616,478.90,0
5,686,630.22,0
5,621,1405.78,0
5,789,781.17,0
5,503,639.55,0
5,584,592.24,0
5,489,925.54,0
5,410,657.10,0
5,525,555.97,0
5,532,457.77,0
5,433,541.57,0
5,560,561.76,0
5,554,819.72,0
5,483,436.80,0
5,506,474.61,0
5,531,511.44,0
5,542,519.89,0
5,597,568.47,0
5,488,715.86,0
5,408,648.00,0
5,521,410.86,0
5,470,440.85,0
5,414,521.71,0
5,536,543.86,0
5,538,482.84,0
5,593,647.85,0
5,476,727.73,0
5,496,474.94,0
5,590,446.22,0
5,534,939.98,0
5,461,576.63,0
5,475,622.26,0
5,484,462.42,0
5,565,437.61,0
5,437,811.03,0
5,571,729.46,0
5,409,391.55,0
5,530,399.02,0
5,440,508.26,0
5,509,442.36,0
5,446,418.52,0
5,492,428.94,0
5,524,516.65,0
5,451,390.08,0
5,405,436.69,0
5,441,321.87,0
5,567,391.96,0
5,415,514.90,0
5,579,609.46,0
5,458,486.80,0
5,421,537.33,0
5,466,479.25,0
5,481,648.17,0
5,520,492.25,0
5,424,403.84,0
5,501,1558.05,0
5,572,709.39,0
5,432,752.09,0
5,568,1150.95,0
5,540,694.64,0
5,533,717.77,0
5,491,354.42,0
5,436,540.95,0
5,403,511.25,0
5,510,338.69,0
5,463,728.74,0
5,511,470.08,0
5,427,410.04,0
5,460,498.74,0
5,490,578.62,0
5,592,933.44,0
5,416,436.04,0
5,561,759.56,0
5,513,532.21,0
5,498,509.36,0
5,594,524.67,0
5,570,451.91,0
5,502,489.72,0
5,455,704.64,0
5,541,556.53,0
5,576,632.51,0
5,401,670.32,0
5,519,423.40,0
5,545,638.31,0
5,556,578.27,0
5,598,542.70,0
5,562,540.39,0
5,445,943.17,0
5,599,359.66,0
5,464,595.12,0
5,548,335.48,0
5,474,313.61,0
5,588,347.50,0
5,587,605.46,0
5,402,985.73,0
5,544,637.05,0
5,581,435.15,0
5,471,781.17,0
5,406,452.06,0
5,507,517.27,0
5,600,604.98,0
5,505,829.67,0
5,557,710.93,0
5,578,779.07,0
5,439,499.87,0
5,586,448.64,0
5,535,578.42,0
5,527,542.85,0
5,564,546.41,0
5,529,818.08,0
5,553,1170.94,0
5,555,657.89,0
5,569,1013.69,0
5,423,833.31,0
5,479,602.05,0
5,422,840.44,0
5,539,731.48,0
5,407,709.61,0
5,580,910.82,0
5,468,885.03,0
5,499,1238.88,0
5,522,692.56,0
5,430,1026.84,0
5,589,894.40,0
5,508,808.93,0
5,487,746.93,0
5,435,693.74,0
5,512,641.54,0
5,486,628.47,0
5,429,640.84,0
5,526,478.06,0
5,431,435.64,0
5,547,542.92,0
5,478,2000.00,1
5,454,587.23,0
5,549,657.33,0
5,573,972.04,0
5,419,598.91,0
5,518,513.43,0
5,469,393.71,0
5,457,656.57,0
5,472,504.55,0
5,425,379.94,0
5,582,426.56,0
5,417,1000.56,0
5,449,499.24,0
5,462,366.80,0
5,559,599.32,0
5,473,579.40,0
5,585,487.08,0
5,583,1145.22,0
5,411,1009.85,0
5,459,952.75,0
5,426,970.01,0
5,420,927.59,0
5,494,423.33,0
5,447,690.10,0
5,552,515.59,0
5,453,575.90,0
5,452,483.58,0
5,443,454.85,0
5,577,686.40,0
5,500,557.87,0
5,550,673.95,0
5,467,441.71,0
5,412,834.70,0
5,482,526.14,0
5,537,390.76,0
5,444,497.06,0
5,497,504.54,0
5,450,606.93,0
5,434,414.80,0
5,493,874.32,0
5,465,367.14,0
5,495,713.16,0
5,413,794.02,0
5,515,437.51,0
5,504,1146.54,0
5,517,694.15,0
5,595,421.79,0
5,575,358.81,0
5,480,496.43,0
5,558,548.91,0
5,543,599.44,0
5,516,649.00,0
5,456,1190.71,0
5,596,568.07,0
5,428,822.12,0
5,546,657.39,0
5,563,530.82,0
5,438,441.43,0
5,442,514.46,0
5,528,694.15,0
5,591,757.39,0
5,551,590.71,0
5,566,1327.13,0
5,514,711.34,0
5,448,1104.33,0
5,477,637.25,0
5,523,746.49,0
5,404,1782.32,0
5,418,1016.82,0
5,574,1680.84,0
5,485,1992.62,0
5,897,1048.35,0
5,996,418.86,0
5,966,616.15,0
5,926,736.15,0
5,874,1036.19,0
5,819,521.17,0
5,811,363.29,0
5,873,452.95,0
5,847,375.30,0
5,922,532.48,0
5,994,701.40,0
5,973,584.61,0
5,935,830.83,0
5,949,625.98,0
5,862,693.14,0
5,852,625.28,0
5,843,645.48,0
5,829,573.70,0
5,832,626.18,0
5,883,710.96,0
5,802,393.59,0
5,963,327.68,0
5,978,615.01,0
5,830,453.20,0
5,921,535.04,0
5,892,387.92,0
5,905,480.53,0
5,962,879.39,0
5,979,463.19,0
5,865,310.20,0
5,911,487.93,0
5,861,661.74,0
5,809,864.91,0
5,836,443.82,0
5,925,688.09,0
5,954,781.67,0
5,960,592.48,0
5,980,1009.93,0
5,859,1469.45,1
5,831,359.53,0
5,842,832.76,0
5,837,504.62,0
5,930,619.73,0
5,952,2000.00,1
5,840,276.57,0
5,855,931.79,0
5,982,467.65,0
5,900,389.03,0
5,972,287.90,0
5,815,280.70,0
5,909,394.83,0
5,853,234.01,0
5,903,266.93,0
5,968,287.13,0
5,928,383.65,0
5,913,372.53,0
5,901,410.34,0
5,933,344.44,0
5,813,303.97,0
5,818,509.10,0
5,932,408.94,0
5,878,541.66,0
5,860,1112.73,0
5,845,446.05,0
5,886,508.33,0
5,956,762.37,0
5,835,1601.54,0
5,914,1038.57,0
5,839,892.44,0
5,990,457.66,0
5,947,629.51,0
5,902,591.99,0
5,846,728.62,0
5,803,489.53,0
5,844,613.44,0
5,984,485.90,0
5,810,508.05,0
5,964,640.77,0
5,959,914.39,0
5,919,529.50,0
5,942,550.68,0
5,908,559.13,0
5,851,516.71,0
5,938,383.29,0
5,812,2000.00,1
5,981,432.50,0
5,970,437.04,0
5,995,860.36,0
5,825,567.45,0
5,898,1393.90,0
5,943,464.02,0
5,916,596.73,0
5,870,334.16,0
5,991,528.52,0
5,894,455.76,0
5,849,638.38,0
5,823,525.51,0
5,974,678.77,0
5,880,578.62,0
5,822,390.41,0
5,945,382.23,0
5,976,536.48,0
5,866,490.13,1
5,814,1429.10,0
5,946,485.52,0
5,858,697.50,0
5,838,543.53,0
5,920,1040.23,0
5,937,462.60,0
5,924,535.63,0
5,923,583.22,0
5,871,648.43,0
5,879,572.74,0
5,1000,723.07,0
5,931,812.74,0
5,977,716.50,0
5,876,663.31,0
5,801,1470.19,0
5,998,436.59,0
5,807,973.41,0
5,857,484.82,0
5,885,522.62,0
5,934,427.36,0
5,867,589.44,0
5,944,440.36,0
5,877,586.78,0
5,906,447.49,0
5,940,699.58,0
5,875,380.25,0
5,854,543.31,0
5,890,458.81,0
5,986,353.77,0
5,804,390.60,0
5,929,443.09,0
5,827,329.23,0
5,918,732.01,0
5,953,546.73,0
5,927,724.46,0
5,869,684.98,0
5,899,590.69,0
5,882,463.15,0
5,950,384.52,0
5,850,454.62,0
5,872,964.05,0
5,969,601.67,0
5,808,488.80,0
5,864,471.82,0
5,939,402.98,0
5,936,526.89,0
5,896,593.07,0
5,895,1348.08,0
5,910,434.84,0
5,833,357.19,0
5,841,1005.56,0
5,848,861.37,0
5,828,500.96,0
5,941,402.76,0
5,985,603.97,0
5,868,1814.94,0
5,817,465.31,0
5,917,424.84,0
5,884,402.97,0
5,863,780.30,0
5,965,525.56,0
5,948,463.56,0
5,881,971.02,0
5,821,681.05,0
5,856,654.28,0
5,888,553.15,0
5,915,750.45,0
5,826,449.71,0
5,887,596.13,0
5,904,588.93,0
5,955,636.53,0
5,987,683.15,0
5,891,478.30,0
5,907,453.49,0
5,988,616.54,0
5,816,553.57,0
5,958,517.99,0
5,889,599.83,0
5,971,693.41,0
5,951,683.28,0
5,989,740.66,0
5,957,759.88,0
5,820,743.87,0
5,806,913.78,0
5,805,483.89,0
5,893,549.09,0
5,834,491.99,0
5,975,806.70,0
5,997,535.32,1
5,961,1308.92,0
5,992,1440.66,0
5,824,528.40,0
5,983,633.72,0
5,993,804.60,0
5,912,769.02,0
5,967,840.10,0
5,999,916.06,0
5,317,518.13,0
5,277,527.57,0
5,295,624.08,1
5,255,498.49,0
5,266,347.46,0
5,369,407.50,0
5,207,448.24,0
5,395,521.27,0
5,353,1486.65,0
5,342,499.04,0
5,343,740.37,0
5,308,437.68,0
5,303,375.68,0
5,217,469.27,0
5,245,1255.59,0
5,393,527.27,0
5,397,813.61,0
5,349,837.72,0
5,311,611.35,0
5,251,809.63,0
5,352,904.18,0
5,216,1383.27,0
5,335,398.60,0
5,231,406.08,0
5,341,397.90,0
5,282,594.22,0
5,261,481.34,0
5,257,543.61,0
5,350,460.09,0
5,376,622.17,0
5,228,399.70,0
5,235,515.79,0
5,383,404.87,0
5,225,300.81,0
5,256,342.53,0
5,329,457.63,0
5,394,503.27,0
5,247,395.29,0
5,330,413.53,0
5,201,525.70,0
5,299,753.33,0
5,336,521.08,0
5,206,842.64,0
5,267,1023.32,0
5,203,1109.06,0
5,348,1224.16,0
5,356,567.27,0
5,234,646.18,0
5,215,458.94,0
5,396,607.32,0
5,211,495.43,0
5,339,499.97,0
5,221,1337.17,0
5,310,695.93,0
5,366,1250.36,0
5,227,1694.23,0
5,269,677.26,0
5,259,466.55,0
5,327,592.42,0
5,389,776.99,0
5,357,442.99,0
5,210,390.78,0
5,205,802.36,0
5,338,513.36,0
5,242,770.35,0
5,233,344.37,0
5,298,316.62,0
5,358,458.15,0
5,279,442.15,0
5,222,475.07,0
5,230,590.17,0
5,249,564.38,0
5,328,517.07,0
5,268,334.73,0
5,290,1571.14,0
5,283,399.59,0
5,300,346.40,0
5,284,382.25,0
5,241,389.73,0
5,250,264.13,0
5,296,393.92,0
5,202,384.76,0
5,333,256.23,1
5,226,411.46,0
5,232,418.94,0
5,213,984.13,0
5,374,582.61,0
5,316,848.40,0
5,324,397.96,0
5,254,658.86,0
5,364,668.29,0
5,399,644.46,0
5,326,1264.45,0
5,391,629.08,0
5,272,896.83,0
5,220,812.33,0
5,223,1058.55,0
5,362,683.45,0
5,354,803.45,0
5,400,468.47,0
5,237,483.77,0
5,321,751.52,0
5,377,616.14,0
5,320,680.37,0
5,302,580.22,0
5,360,920.37,0
5,307,799.67,0
5,398,875.64,0
5,258,792.12,0
5,262,586.29,0
5,305,1591.79,0
5,371,806.73,0
5,388,806.37,0
5,260,716.01,0
5,301,881.01,0
5,276,1007.86,0
5,315,863.68,0
5,238,886.81,0
5,219,869.83,0
5,243,950.69,0
5,248,1068.73,0
5,347,674.07,0
5,289,444.76,0
5,323,1744.77,0
5,273,492.98,0
5,263,650.16,0
5,281,430.64,0
5,322,2000.00,1
5,365,663.79,0
5,214,1112.56,0
5,224,544.70,0
5,212,667.64,0
5,386,812.10,0
5,286,471.26,0
5,390,437.64,0
5,270,986.20,0
5,392,1088.59,0
5,239,883.74,0
5,367,610.40,0
5,280,949.57,0
5,264,581.33,0
5,351,539.88,0
5,380,1580.60,0
5,372,803.36,0
5,387,517.30,0
5,271,1042.38,0
5,285,464.74,0
5,363,910.57,0
5,236,1056.01,0
5,275,537.08,0
5,337,507.38,0
5,274,1111.71,0
5,278,865.77,0
5,209,647.22,0
5,340,731.02,0
5,288,660.22,0
5,378,395.69,0
5,292,709.42,0
5,240,637.65,0
5,325,547.28,0
5,244,807.20,0
5,385,679.65,0
5,314,593.19,0
5,359,448.03,0
5,345,460.40,0
5,294,437.55,0
5,381,886.31,0
5,208,1410.41,0
5,229,636.11,0
5,370,1537.89,0
5,319,604.10,0
5,253,481.44,0
5,346,1330.38,0
5,375,1044.33,0
5,379,1166.29,0
5,304,1237.36,0
5,204,758.55,0
5,218,957.81,0
5,306,858.63,0
5,382,1007.01,0
5,332,952.84,0
5,291,655.05,0
5,368,360.18,0
5,355,815.79,0
5,297,365.35,0
5,318,619.40,0
5,373,775.60,0
5,312,676.43,0
5,309,475.49,0
5,361,626.80,0
5,334,484.58,0
5,331,2000.00,1
5,344,2000.00,1
5,384,558.86,0
5,246,461.65,0
5,293,1056.19,1
5,265,742.74,0
5,313,354.92,0
5,287,576.68,0
5,252,573.39,0
6,788,489.30,0
6,629,262.93,0
6,713, 9.15,0
6,660,381.60,0
6,740,443.87,0
6,733,479.72,0
6,736,462.73,0
6,706,660.03,0
6,673,323.09,0
6,702,875.57,0
6,703,1038.62,1
6,638,474.68,0
6,666,433.23,0
6,682,473.00,0
6,651,526.46,0
6,717,745.28,0
6,762,687.20,0
6,696,363.96,0
6,652,290.22,0
6,710,434.69,0
6,741,484.24,0
6,790,647.29,0
6,704,509.95,0
6,686,410.77,0
6,676,562.09,0
6,628,504.00,0
6,775,468.43,0
6,746,488.62,0
6,626,518.60,0
6,680,244.28,0
6,609,274.26,0
6,752,41.04,1
6,765,398.80,0
6,724,467.93,0
6,654,404.96,0
6,605,389.93,0
6,773,400.34,0
6,734,629.92,0
6,756,502.38,0
6,634,259.37,0
6,610,306.96,0
6,607,698.97,0
6,669,431.51,0
6,700,454.64,0
6,648,401.45,0
6,620,354.13,0
6,643,207.01,0
6,632,364.19,0
6,625,67.37,0
6,674,67.02,0
6,622, 0.13,0
6,726,2000.00,1
6,727,460.28,0
6,699,234.88,0
6,794,429.25,0
6,617,345.72,0
6,778,405.06,0
6,725,541.70,0
6,602,446.44,0
6,642,463.70,0
6,656,311.69,0
6,720,444.41,0
6,679,379.48,0
6,606,334.12,0
6,691,348.45,0
6,719,421.49,0
6,624,384.93,0
6,627,350.34,0
6,735,452.72,0
6,712,447.48,0
6,646,309.17,0
6,785,421.34,0
6,799,916.09,0
6,743,367.81,0
6,800,631.64,0
6,621,431.68,0
6,707,401.00,0
6,608,323.35,0
6,766,417.91,0
6,772,507.58,0
6,615,374.15,0
6,705,412.94,0
6,612,288.33,0
6,791,365.27,0
6,616,376.66,0
6,623,245.20,0
6,694,354.44,0
6,603,283.64,0
6,613,304.81,0
6,795,409.16,0
6,661,296.29,0
6,664,324.35,0
6,618,363.10,0
6,758,385.25,0
6,681,395.66,0
6,732,435.43,0
6,782,502.60,0
6,649,431.80,0
6,690,339.47,0
6,737,442.84,0
6,730,485.54,0
6,748,475.41,0
6,709,515.17,0
6,677,336.75,0
6,759,620.15,0
6,665,402.58,0
6,711,438.44,0
6,644,2000.00,1
6,731,370.22,0
6,619,373.79,0
6,760,168.95,1
6,768,421.04,0
6,739,402.10,0
6,688,583.74,0
6,683,369.11,0
6,742,488.14,0
6,786,555.30,0
6,695,425.79,0
6,728,452.84,0
6,777,503.37,0
6,637,376.80,0
6,780,432.23,0
6,604,303.70,0
6,792,415.87,0
6,784,405.74,0
6,614,376.03,0
6,675,335.57,0
6,650,298.03,0
6,693,47.20,0
6,684,313.97,0
6,685,287.19,0
6,635,382.73,0
6,663,419.56,0
6,754,442.70,0
6,738,430.60,0
6,687,308.93,0
6,753,19.93,1
6,639,418.79,0
6,715,436.05,0
6,662,576.60,0
6,601,133.99,0
6,716,476.09,0
6,729,507.05,0
6,698,409.84,0
6,757,408.51,0
6,671,656.69,0
6,692,323.66,0
6,672,428.00,0
6,779,492.23,0
6,641,380.34,0
6,789,456.31,0
6,653,368.88,0
6,751,491.81,0
6,764,512.01,0
6,667,366.85,0
6,701,260.82,1
6,763,409.20,0
6,630,349.16,0
6,657,358.59,0
6,747,218.33,1
6,658,426.38,1
6,783,411.36,0
6,721,397.31,0
6,767,873.47,0
6,668,409.32,0
6,770,412.89,0
6,776,475.16,0
6,745,458.18,0
6,750,216.14,1
6,714,438.88,0
6,708,450.27,0
6,744,540.92,0
6,722,438.80,0
6,640,335.72,0
6,631,399.94,0
6,689,326.21,0
6,659,462.84,0
6,771,484.01,0
6,645,533.56,0
6,761,569.42,0
6,636,391.96,0
6,781,677.32,0
6,769,554.66,0
6,697,406.56,0
6,655,181.17,0
6,611,236.58,0
6,793,105.12,1
6,670,915.91,0
6,796,534.94,0
6,718,508.17,0
6,749,552.82,0
6,678,683.58,0
6,755,426.88,0
6,774,450.01,0
6,723,586.64,0
6,633,354.40,0
6,798,444.06,0
6,797,530.79,0
6,787,539.25,0
6,647,418.55,0
6,255,946.30,0
6,394,92.74,1
6,326,462.25,0
6,279,492.23,0
6,336,379.36,0
6,283,303.66,0
6,331,461.82,0
6,297,366.56,0
6,225,372.08,0
6,352,425.54,0
6,252,333.22,0
6,208,395.49,0
6,385,314.91,1
6,287,396.75,0
6,270,461.95,0
6,201,381.37,0
6,221,255.78,0
6,342,212.37,1
6,370,449.78,0
6,368,469.00,0
6,236,529.32,0
6,238,443.84,0
6,343,509.05,0
6,244,433.35,0
6,354,60.21,1
6,378,501.15,0
6,344,452.85,0
6,290,556.21,0
6,243,277.00,0
6,389,474.30,0
6,388,622.68,0
6,233,876.73,0
6,318,385.19,0
6,247,569.77,0
6,359,476.47,0
6,235,509.39,0
6,239,383.79,0
6,319,2000.00,1
6,321,494.64,0
6,253,665.52,0
6,251,274.76,0
6,345,445.64,0
6,316,513.79,0
6,273,736.53,0
6,229,164.76,0
6,258,222.14,0
6,302,609.26,0
6,207,267.43,0
6,262,62.57,0
6,241,132.67,0
6,220,350.52,0
6,223,79.14,0
6,383,227.52,1
6,218,429.71,1
6,281,482.19,0
6,284,289.08,0
6,274,626.30,0
6,228,461.57,0
6,348,535.58,0
6,333,528.38,0
6,246,628.81,0
6,362,557.03,0
6,337,549.84,0
6,212,548.51,0
6,330,480.64,0
6,240,450.94,0
6,292,233.38,0
6,340,260.42,1
6,360,547.74,0
6,298,735.25,0
6,396,617.49,0
6,296,925.35,0
6,205,318.36,0
6,334,384.54,0
6,249,758.94,0
6,350,475.82,0
6,267,516.56,0
6,322,432.07,0
6,209,343.66,0
6,282,563.46,0
6,234,470.16,0
6,269,312.27,0
6,257,297.25,0
6,373,467.15,0
6,324,247.62,1
6,393,501.67,0
6,295,361.40,0
6,210,449.11,0
6,217,270.68,0
6,349,438.62,0
6,278,378.59,0
6,323,414.44,0
6,300,288.85,0
6,250,420.59,0
6,366,434.91,0
6,216,320.08,0
6,260,451.82,0
6,227,317.42,0
6,264,293.59,0
6,204,207.13,0
6,275,308.54,0
6,390,460.83,0
6,400,534.84,0
6,372,491.43,0
6,203,901.06,0
6,320,433.99,0
6,365,97.04,1
6,306,444.04,0
6,374,601.23,0
6,219,435.52,0
6,315,509.53,0
6,387,446.55,0
6,224,463.81,0
6,215,317.67,0
6,308,639.23,0
6,399,520.49,0
6,363,594.50,0
6,309,563.82,0
6,381,614.35,0
6,310,621.82,0
6,377,1027.53,0
6,294,514.47,0
6,232,600.22,0
6,325,198.70,1
6,211,570.16,0
6,335,429.90,0
6,341,462.81,0
6,271,1004.53,0
6,303,887.74,0
6,384,578.20,0
6,339,519.13,0
6,286,339.73,0
6,327,411.78,0
6,206,494.60,0
6,376,2000.00,1
6,259,540.87,0
6,301,434.84,0
6,353,461.89,0
6,358,461.54,0
6,266,307.57,0
6,356,516.60,0
6,242,445.81,0
6,277,445.46,0
6,245,396.18,0
6,379,459.43,0
6,398,536.38,0
6,276,437.20,0
6,261,412.39,0
6,313,413.02,0
6,351,433.21,0
6,272,372.20,0
6,367,673.21,0
6,263,633.72,0
6,307,664.68,0
6,289,324.81,0
6,397,421.32,0
6,357,511.97,0
6,288,357.02,0
6,332,41.61,1
6,305,471.78,0
6,392,266.93,1
6,268,220.59,0
6,395,112.61,1
6,280,532.99,0
6,317,453.39,0
6,347,534.25,0
6,202,462.48,0
6,314,34.54,1
6,371,435.35,0
6,285,448.70,0
6,254,276.14,0
6,375,2000.00,1
6,380,492.65,0
6,338,539.27,0
6,226,568.28,0
6,231,1087.49,0
6,312,570.51,0
6,382,1253.12,1
6,364,756.69,0
6,329,2000.00,1
6,355,512.36,0
6,304,934.70,0
6,299,496.98,0
6,248,177.65,0
6,311,778.07,0
6,213,333.50,0
6,369,588.53,0
6,222,418.90,0
6,346,508.57,0
6,291,452.45,0
6,386,530.37,0
6,293,796.17,0
6,256,260.60,0
6,391,471.59,0
6,214,63.22,0
6,230,199.86,0
6,361,458.80,0
6,265,69.02,0
6,328,37.36,1
6,237,2000.00,1
6,180,670.18,0
6,148,285.30,1
6,54,2000.00,1
6,81,325.69,0
6,24,309.69,0
6,84,745.73,0
6,185,2000.00,1
6,58,375.17,0
6,107,624.33,0
6,61,2000.00,1
6,4,2000.00,1
6,190,499.02,0
6,30,310.80,0
6,145,2000.00,1
6,94,2000.00,1
6,133,493.71,0
6,86,308.43,0
6,37,302.21,0
6,124,253.91,1
6,74,374.89,0
6,108,232.67,1
6,11,389.85,0
6,163,460.92,0
6,173,524.17,0
6,71,367.27,0
6,40,329.74,0
6,144,591.62,0
6,174,668.56,0
6,147,581.13,0
6,194,689.39,0
6,183,822.11,0
6,36,424.50,0
6,170,487.76,0
6,97,407.17,0
6,28,2000.00,1
6,75,274.38,0
6,22,247.61,0
6,56,410.66,0
6,46,234.19,0
6,131,191.77,1
6,159,489.84,0
6,166,553.09,0
6,25,639.82,0
6,187,620.88,1
6,161,310.36,1
6,127,66.37,1
6,117,789.10,0
6,49,436.51,1
6,16,117.18,0
6,169,2000.00,1
6,189,100.83,1
6,43,634.71,0
6,155,452.37,0
6,162,424.62,0
6,167,447.75,0
6,45,551.12,0
6,102,176.02,1
6,41,710.88,0
6,44,339.70,0
6,178,113.32,1
6,15,344.86,0
6,151,53.91,0
6,199,195.44,1
6,59,293.91,0
6,116,64.60,1
6,60,116.10,0
6,149,2000.00,1
6,176,67.46,1
6,8,420.33,1
6,6,257.56,0
6,19,380.49,0
6,156,267.62,1
6,91,288.80,0
6,82,269.85,0
6,73,517.05,0
6,33,277.96,0
6,48, 8.53,0
6,65,224.42,0
6,115,502.93,0
6,89,282.42,0
6,171,280.11,1
6,172,461.76,0
6,55,399.76,0
6,12,218.40,0
6,9,320.79,0
6,27,311.63,0
6,63,505.99,0
6,135,160.25,1
6,197,427.99,0
6,70,637.03,0
6,32,419.46,0
6,140,248.86,1
6,136,437.35,0
6,126,220.76,1
6,42,416.11,0
6,20,352.15,0
6,104,70.01,1
6,130,579.43,0
6,39,374.59,0
6,111,145.28,1
6,68,16.75,0
6,157,28.14,1
6,184,144.23,1
6,83,99.85,0
6,114,466.42,0
6,128,2000.00,1
6,79,283.73,0
6,95,27.02,0
6,113,2000.00,1
6,2,66.44,0
6,198,139.47,1
6,123,452.23,0
6,96,453.84,0
6,179,430.99,0
6,139,484.45,0
6,66,474.31,0
6,85,91.38,0
6,10,213.34,0
6,143,456.62,0
6,125,691.10,0
6,31,509.74,0
6,50,252.05,0
6,121,56.01,1
6,158,550.76,0
6,98,29.86,0
6,120,2000.00,1
6,152, 0.79,1
6,188,676.55,0
6,182,268.18,1
6,118,226.74,0
6,186,287.05,1
6,18,2000.00,1
6,38,115.12,0
